city,region,type_of_unite,in_compound,owner_type,area,rooms,bathrooms,floor_number,elevator,finish_status,year_of_building,views,has_reviews,payment_method,price_per_meter,price,area_category,floor_category,building_category
Greater Cairo,كمبوند ايكو ويست - نيو سيتي,Apartment,True,Developer,125,2,2,3,False,Semi-Finished,2027,Lake,True,Cash or Installment,32000,4000000,Large,low,new
Greater Cairo,ابو الهول 2,Apartment,False,Developer,210,3,2,0,False,Semi-Finished,2025,Main Street,True,Cash,14286,3000000,X-Large,ground,new
Greater Cairo,المنطقه الثانيه عشر عمارات,Apartment,False,Real Estate Marketer,165,3,3,1,False,Luxury,2019,Garden,True,Installment,34545,5700000,X-Large,low,new
Greater Cairo,كمبوند فيفث سكوير - المراسم,Penthouse,True,Real Estate Marketer,150,3,2,1,False,Extra Super Luxury,2025,Main Street,True,Cash or Installment,62267,9340000,Large,low,new
Greater Cairo,تاج سلطان - كمبوند تاج سيتي,Apartment,True,Real Estate Marketer,122,2,2,0,False,Semi-Finished,2025,Garden,True,Cash,48361,5900000,Large,ground,new
Greater Cairo,كمبوند بريفادو - مجموعة طلعت مصطفي,Apartment,True,Real Estate Marketer,84,2,1,5,False,Extra Super Luxury,2025,Garden,True,Installment,95238,8000000,Medium,mid,new
Greater Cairo,بارك كورنر - كمبوند هايد بارك,Apartment,True,Real Estate Marketer,192,3,3,1,False,Semi-Finished,2025,Garden,True,Cash,52083,10000000,X-Large,low,new
Greater Cairo,المنطقه الثانيه عشر عمارات,Apartment,False,Real Estate Marketer,74,2,1,0,False,Super Luxury,2023,Garden,True,Installment,43919,3250000,Small,ground,new
Greater Cairo,تاج سلطان - كمبوند تاج سيتي,Apartment,True,Real Estate Marketer,182,3,3,2,False,Semi-Finished,2025,Main Street,True,Cash,49451,9000000,X-Large,low,new
Greater Cairo,مدينتي - بي 8,Apartment,False,Real Estate Marketer,65,1,1,1,True,Extra Super Luxury,2027,Garden,True,Installment,37154,2415000,Small,low,new
Greater Cairo,كمبوند مون فالي 1 - ارابيا,Apartment,True,Real Estate Marketer,200,3,3,5,False,Unfinished,2025,Garden,True,Cash,52500,10500000,X-Large,mid,new
Greater Cairo,كلوب بارك - كمبوند ماونتن فيو أي سيتي,Apartment,True,Real Estate Marketer,180,3,3,1,False,Super Luxury,2025,Main Street,True,Cash,50000,9000000,X-Large,low,new
Greater Cairo,سنتر فيل - كمبوند هايد بارك,Apartment,True,Real Estate Marketer,135,2,3,1,False,Unfinished,2025,Garden,True,Cash,58519,7900000,Large,low,new
Greater Cairo,تاج سلطان - كمبوند تاج سيتي,Apartment,True,Real Estate Marketer,123,3,3,0,False,Semi-Finished,2025,Garden,True,Cash,60976,7500000,Large,ground,new
Greater Cairo,بالم هيلز نيو كايرو - PHNC,Apartment,False,Real Estate Marketer,160,3,3,0,False,Super Luxury,2025,Main Street,True,Cash or Installment,62500,10000000,Large,ground,new
Greater Cairo,تاج سلطان - كمبوند تاج سيتي,Apartment,True,Real Estate Marketer,119,2,2,0,False,Semi-Finished,2025,Garden,True,Cash,49625,5905414,Medium,ground,new
Greater Cairo,بالم هيلز نيو كايرو - PHNC,Apartment,False,Real Estate Marketer,158,3,3,1,False,Unfinished,2025,Garden,True,Cash,50633,8000000,Large,low,new
Greater Cairo,بالم هيلز نيو كايرو - PHNC,Apartment,False,Real Estate Marketer,158,2,3,0,False,Semi-Finished,2025,Garden,True,Cash,50633,8000000,Large,ground,new
Greater Cairo,شارع عمر بن الخطاب,Apartment,False,Real Estate Marketer,190,3,2,2,True,Extra Super Luxury,2000,Main Street,True,Cash,28947,5500000,X-Large,low,medium
Hurghada,منتجع كالا - كابيتال لينك,Apartment,False,Developer,57,1,1,1,False,Extra Super Luxury,2028,Sea,False,Cash or Installment,76860,4381040,Small,low,new
Greater Cairo,كمبوند بليس جيت - تورك,Apartment,True,Real Estate Marketer,130,3,2,5,False,Extra Super Luxury,2025,Main Street,True,Cash or Installment,62615,8140000,Large,mid,new
Greater Cairo,كمبوند مكاني - المنصور,Apartment,True,Developer,140,3,2,3,False,Semi-Finished,2027,Main Street,True,Cash or Installment,35274,4938395,Large,low,new
Greater Cairo,كمبوند جرين 5 - مباني ادريس,Apartment,True,Real Estate Marketer,165,3,3,0,False,Extra Super Luxury,2025,Garden,True,Cash or Installment,45455,7500000,X-Large,ground,new
Greater Cairo,كمبوند مكاني - المنصور,Apartment,True,Developer,151,3,2,1,False,Semi-Finished,2027,Main Street,True,Installment,30530,4609995,Large,low,new
Greater Cairo,كمبوند امورادا - افاق,Apartment,True,Real Estate Marketer,195,3,3,0,False,Super Luxury,2025,Garden,True,Cash or Installment,46154,9000000,X-Large,ground,new
Greater Cairo,كمبوند ماونتن فيو 1.1,Apartment,True,Real Estate Marketer,140,3,3,0,False,Unfinished,2026,Garden,True,Cash or Installment,69643,9750000,Large,ground,new
Greater Cairo,المنطقة الثانية - اللوتس الشمالية,Apartment,False,Real Estate Marketer,205,4,2,1,True,Semi-Finished,2024,Garden,False,Cash or Installment,29268,6000000,X-Large,low,new
Greater Cairo,كمبوند تراس - بنك الاسكان والتعمير,Apartment,True,Real Estate Marketer,176,3,3,4,False,Semi-Finished,2026,Garden,True,Installment,44319,7800110,X-Large,mid,new
Greater Cairo,القطاع الرابع,Apartment,False,Real Estate Marketer,215,3,3,2,False,Semi-Finished,2028,Corner,False,Installment,29837,6415000,X-Large,low,new
Greater Cairo,المربع الذهبي,Apartment,False,Real Estate Marketer,123,3,3,3,False,Semi-Finished,2027,Main Street,True,Cash or Installment,22000,2706000,Large,low,new
Greater Cairo,ليك سايد ماونتن فيو,Apartment,False,Real Estate Marketer,167,3,3,2,False,Extra Super Luxury,2025,Garden,True,Cash,48503,8100000,X-Large,low,new
North Coast,منتجع مارينا 8 - السعودية المصرية,Apartment,False,Real Estate Marketer,138,2,2,2,False,Semi-Finished,2025,Lake,True,Installment,34783,4800000,Large,low,new
Greater Cairo,Calm Residence - DCM,Apartment,False,Real Estate Marketer,174,3,2,1,False,Semi-Finished,2028,Garden,True,Cash or Installment,52500,9135000,X-Large,low,new
Greater Cairo,طريق النصر,Apartment,False,Property Owner,150,3,1,2,False,Luxury,1986,Garden,True,Cash,23333,3500000,Large,low,old
Greater Cairo,الحي الرابع,Apartment,False,Real Estate Marketer,220,3,3,3,False,Semi-Finished,2026,Main Street,False,Cash or Installment,18182,4000000,X-Large,low,new
Greater Cairo,كمبوند تراس - بنك الاسكان والتعمير,Apartment,True,Real Estate Marketer,150,3,3,1,False,Semi-Finished,2026,Garden,True,Installment,44333,6650000,Large,low,new
Greater Cairo,Calm Residence - DCM,Apartment,False,Real Estate Marketer,91,1,1,0,False,Semi-Finished,2028,Garden,True,Cash or Installment,55000,5005000,Medium,ground,new
Greater Cairo,كمبوند تراس - بنك الاسكان والتعمير,Apartment,True,Real Estate Marketer,148,3,3,2,False,Semi-Finished,2026,Main Street,True,Cash,47297,7000000,Large,low,new
Greater Cairo,كمبوند ذا أدريس - درة,Apartment,True,Real Estate Marketer,134,3,2,3,False,Extra Super Luxury,2025,Garden,True,Cash,59701,8000000,Large,low,new
Greater Cairo,الخمائل,Apartment,True,Real Estate Marketer,143,3,2,0,False,Extra Super Luxury,2025,Garden,True,Cash,37063,5300000,Large,ground,new
Greater Cairo,الحي الرابع,Apartment,False,Real Estate Marketer,160,3,2,0,False,Semi-Finished,2026,Garden,False,Installment,24938,3990000,Large,ground,new
Marsa Matrouh,منتجع باهية - سي جيت,Apartment,False,Real Estate Marketer,110,3,1,1,False,Super Luxury,2025,Sea,False,Cash or Installment,33000,3630000,Medium,low,new
Greater Cairo,Al Yasmin Gardens Compound,Apartment,True,Real Estate Marketer,122,3,1,4,False,Semi-Finished,2024,Main Street,True,Cash or Installment,18016,2198000,Large,mid,new
Greater Cairo,شارع الهرم,Apartment,False,Real Estate Marketer,165,3,2,4,True,Extra Super Luxury,2018,Main Street,True,Cash,18182,3000000,X-Large,mid,new
Greater Cairo,منطقة العمارات 14,Apartment,False,Property Owner,106,3,2,3,False,Extra Super Luxury,2028,Garden,True,Cash or Installment,69623,7380000,Medium,low,new
Greater Cairo,كمبوند فيفث سكوير - المراسم,Apartment,True,Real Estate Marketer,160,3,3,0,False,Extra Super Luxury,2025,Lake,True,Cash,66625,10660000,Large,ground,new
Greater Cairo,جرينز - كمبوند هايد بارك\t,Apartment,True,Real Estate Marketer,130,3,2,2,False,Semi-Finished,2027,Garden,True,Cash,56731,7375000,Large,low,new
Greater Cairo,اللوتس الجديدة,Apartment,False,Real Estate Marketer,205,3,3,3,True,Semi-Finished,2025,Garden,False,Cash,26341,5400000,X-Large,low,new
Marsa Matrouh,منتجع باهية - سي جيت,Apartment,False,Real Estate Marketer,77,2,1,1,False,Super Luxury,2025,Sea,False,Cash or Installment,29870,2300000,Small,low,new
Greater Cairo,الحي السادس,Apartment,False,Developer,251,4,3,1,True,Semi-Finished,2025,Main Street,False,Installment,24104,6050000,X-Large,low,new
Greater Cairo,شارع محمد حسنين هيكل,Apartment,False,Real Estate Marketer,250,3,3,11,True,Extra Super Luxury,2013,Main Street,True,Cash,37000,9250000,X-Large,high,medium
Greater Cairo,بارك كورنر - كمبوند هايد بارك,Apartment,True,Real Estate Marketer,119,2,2,2,False,Unfinished,2029,Garden,True,Cash or Installment,58824,7000000,Medium,low,new
Marsa Matrouh,منتجع باهية - سي جيت,Apartment,False,Real Estate Marketer,110,3,1,1,False,Super Luxury,2025,Sea,False,Cash or Installment,32727,3600000,Medium,low,new
Greater Cairo,كمبوند هايد بارك,Apartment,True,Real Estate Marketer,157,3,3,1,False,Unfinished,2025,Main Street,True,Cash or Installment,58758,9225000,Large,low,new
Greater Cairo,كمبوند زايد ديونز - DCG,Penthouse,True,Real Estate Marketer,210,3,2,4,False,Extra Super Luxury,2022,Garden,True,Cash,52381,11000000,X-Large,mid,new
Hurghada,منطقة الأنتر,Apartment,False,Real Estate Marketer,49,1,2,3,False,Extra Super Luxury,2026,Swimming Pool,False,Installment,42000,2058000,Small,low,new
Greater Cairo,ستون ريزيدنس - بي آر إي,Apartment,False,Real Estate Marketer,155,2,2,0,False,Semi-Finished,2025,Garden,True,Cash or Installment,47716,7396000,Large,ground,new
Greater Cairo,كمبوند تاله - بنك التعمير والإسكان,Penthouse,True,Real Estate Marketer,203,3,2,3,True,Semi-Finished,2023,Garden,True,Cash,22660,4600000,X-Large,low,new
Hurghada,Al Kawthar District,Apartment,False,Real Estate Marketer,65,1,1,3,False,Super Luxury,2020,Main Street,False,Cash or Installment,42000,2730000,Small,low,new
Greater Cairo,حدائق المهندسين,Duplex,True,Real Estate Marketer,180,3,2,0,False,Super Luxury,2022,Garden,True,Cash,58333,10500000,X-Large,ground,new
Greater Cairo,تاج جاردنز - كمبوند تاج سيتي,Apartment,True,Real Estate Marketer,112,2,3,0,False,Unfinished,2025,Garden,True,Cash,59487,6662500,Medium,ground,new
Greater Cairo,كمبوند بالشيخ زايد,Apartment,True,Real Estate Marketer,205,4,3,2,False,Extra Super Luxury,2026,Garden,True,Cash or Installment,51000,10455000,X-Large,low,new
Greater Cairo,ماونتن بارك - كمبوند ماونتن فيو أي سيتي,Apartment,True,Real Estate Marketer,167,3,3,0,False,Semi-Finished,2025,Garden,True,Cash,38623,6450000,X-Large,ground,new
Greater Cairo,كمبوند امورادا - افاق,Apartment,True,Real Estate Marketer,186,3,3,0,False,Super Luxury,2025,Garden,True,Cash or Installment,40645,7560000,X-Large,ground,new
Greater Cairo,كمبوند ماونتن فيو هايد بارك,Apartment,True,Real Estate Marketer,160,2,2,2,False,Extra Super Luxury,2025,Garden,True,Cash,56250,9000000,Large,low,new
Greater Cairo,كمبوند ذا سكوير - صبور,Apartment,True,Real Estate Marketer,165,3,3,0,False,Semi-Finished,2025,Garden,True,Cash,39394,6500000,X-Large,ground,new
Greater Cairo,دار مصر القرنفل,Apartment,False,Real Estate Marketer,140,3,3,1,False,Super Luxury,2025,Garden,True,Cash,31116,4356250,Large,low,new
Alexandria,شارع نبوي المهندس,Apartment,False,Property Owner,98,2,1,8,True,Semi-Finished,2000,Main Street,True,Cash,16327,1600000,Medium,high,medium
Greater Cairo,الحي الثامن,Apartment,False,Developer,130,3,3,1,False,Semi-Finished,2025,Main Street,True,Cash or Installment,21538,2800000,Large,low,new
Greater Cairo,شارع صلاح الدين الأيوبي,Apartment,False,Developer,165,3,2,1,False,Semi-Finished,2025,Main Street,True,Cash or Installment,15758,2600000,X-Large,low,new
Greater Cairo,وايت - كمبوند أو ويست,Apartment,True,Real Estate Marketer,117,2,2,0,False,Semi-Finished,2027,Lake,True,Cash or Installment,61538,7200000,Medium,ground,new
Greater Cairo,اللوتس الجنوبيه,Apartment,False,Real Estate Marketer,205,3,2,4,True,Semi-Finished,2025,Garden,True,Cash,25366,5200000,X-Large,mid,new
Greater Cairo,كمبوند تراس - بنك الاسكان والتعمير,Apartment,True,Real Estate Marketer,150,3,3,4,False,Semi-Finished,2026,Swimming Pool,True,Installment,42367,6355000,Large,mid,new
Alexandria,كمبوند في مروج - الغنيمي,Apartment,True,Real Estate Marketer,140,3,2,13,True,Super Luxury,2027,Main Street,True,Cash or Installment,46000,6440000,Large,high,new
Greater Cairo,بروميناد ريزيدنس - وادي دجلة,Apartment,False,Real Estate Marketer,180,3,2,3,False,Semi-Finished,2025,Swimming Pool,True,Cash,34444,6200000,X-Large,low,new
Alexandria,شارع محمد نجيب,Apartment,False,Real Estate Marketer,134,2,2,8,True,Super Luxury,1986,Main Street,True,Cash,29851,4000000,Large,high,old
Greater Cairo,الحي الثامن,Apartment,False,Developer,225,3,3,3,True,Semi-Finished,2025,Main Street,True,Cash or Installment,16700,3757500,X-Large,low,new
Greater Cairo,كمبوند فاي - سوديك,Apartment,True,Real Estate Marketer,158,4,3,2,False,Semi-Finished,2025,Swimming Pool,True,Cash or Installment,65506,10350000,Large,low,new
Greater Cairo,Second District,Apartment,False,Real Estate Marketer,161,3,2,1,False,Semi-Finished,2025,Side Street,False,Installment,20932,3370000,X-Large,low,new
Greater Cairo,الحي الثاني عشر,Apartment,False,Real Estate Marketer,70,2,1,2,False,Super Luxury,2025,Side Street,True,Cash,35714,2500000,Small,low,new
Alexandria,شارع جمال عبد الناصر,Apartment,False,Real Estate Marketer,125,2,1,13,True,Super Luxury,2008,Main Street,True,Cash,20800,2600000,Large,high,medium
Greater Cairo,واحة الريحان - \u200eالشركة المصرية الهندسية للتنمية \u200e,Apartment,True,Real Estate Marketer,160,3,2,2,False,Extra Super Luxury,2022,Garden,True,Cash,23125,3700000,Large,low,new
Alexandria,شارع خالد بن الوليد,Apartment,False,Real Estate Marketer,145,3,1,8,True,Super Luxury,2011,Main Street,True,Cash,22069,3200000,Large,high,medium
Greater Cairo,اللوتس الجديدة,Apartment,False,Real Estate Marketer,188,3,3,3,True,Semi-Finished,2025,Garden,False,Cash,26596,5000000,X-Large,low,new
Greater Cairo,الأندلس العائلي,Apartment,False,Real Estate Marketer,115,2,1,1,False,Semi-Finished,2020,Main Street,False,Cash,21739,2500000,Medium,low,new
Greater Cairo,او بيزنس ديستريكت - كمبوند أو ويست,Penthouse,True,Real Estate Marketer,195,5,5,5,False,Semi-Finished,2027,Lake,True,Cash or Installment,52590,10255000,X-Large,mid,new
Greater Cairo,Vida Residence - Kayan,Apartment,True,Developer,135,3,2,3,False,Semi-Finished,2028,Main Street,True,Installment,20741,2800000,Large,low,new
Greater Cairo,Beit Al Watan Road,Apartment,False,Property Owner,145,3,2,2,False,Unfinished,2025,Garden,True,Cash,8966,1300000,Large,low,new
Greater Cairo,النرجس الجديدة,Apartment,False,Real Estate Marketer,160,3,2,2,True,Semi-Finished,2026,Main Street,False,Cash or Installment,26875,4300000,Large,low,new
Greater Cairo,كمبوند بالم ايلاند - تي جي,Studio,True,Real Estate Marketer,82,1,1,2,False,Semi-Finished,2022,Main Street,True,Cash or Installment,40000,3280000,Medium,low,new
Greater Cairo,دار مصر,Apartment,True,Real Estate Marketer,140,3,3,3,False,Extra Super Luxury,2025,Main Street,True,Cash,39286,5500000,Large,low,new
Greater Cairo,كمبوند ذا كريست - ال كازار,Apartment,True,Real Estate Marketer,120,2,2,2,False,Semi-Finished,2029,Garden,True,Installment,65833,7900000,Medium,low,new
Alexandria,شارع سيدي كمال,Apartment,False,Real Estate Marketer,120,2,1,3,False,Extra Super Luxury,2005,Main Street,True,Cash,22500,2700000,Medium,low,medium
Alexandria,شارع جمال عبد الناصر,Apartment,False,Real Estate Marketer,85,2,1,8,True,Super Luxury,1996,Main Street,True,Cash,22353,1900000,Medium,high,old
Alexandria,شارع جمال عبد الناصر,Apartment,False,Real Estate Marketer,165,3,1,9,True,Super Luxury,1991,Main Street,True,Cash,13636,2250000,X-Large,high,old
